,ID,Temp,Wind_direction,Wind_velocity,Humidity,Rain,Barometer,Date,Time,Station,Rain_intensity,Wind_direction_degree,Wind_chill,Heat_index,Dew_point,Date_Adq,Time_Adq,Solar_radiation,forecast,Acumulada,Precipitacion,CRHUDA
33809,2438721,24,ENE,0.56,54,0,1013,25/06/2013,13:02:00,4,0,66,23.9,24.4,13.9,25/06/2013,13:03:03,962,,0,0,72.87769784
33810,2438732,24.1,NE,0.83,53,0,1013,25/06/2013,13:03:00,4,0,38,23.9,24.4,13.9,25/06/2013,13:04:03,962,,0,0,72.87769784
33811,2438736,24.1,SE,2.78,53,0,1013,25/06/2013,13:04:00,4,0,126,23.9,24.4,13.9,25/06/2013,13:05:03,998,,0,0,72.87769784
33812,2438748,24.2,SE,1.67,52,0,1012.9,25/06/2013,13:05:00,4,0,125,24.4,24.4,13.9,25/06/2013,13:06:03,998,,0,0,72.8705036
33813,2438754,24.2,SE,0,52,0,1012.9,25/06/2013,13:06:00,4,0,144,24.4,24.4,13.9,25/06/2013,13:07:03,990,,0,0,72.8705036
33814,2438761,24.2,ESE,2.22,52,0,1012.9,25/06/2013,13:07:00,4,0,117,24.4,24.4,13.9,25/06/2013,13:08:03,956,,0,0,72.8705036
33815,2438774,24.2,SSE,1.67,51,0,1012.9,25/06/2013,13:08:00,4,0,148,24.4,24.4,13.3,25/06/2013,13:09:05,993,,0,0,76.15789474
33816,2438780,24.2,SE,1.67,51,0,1012.9,25/06/2013,13:09:00,4,0,133,24.4,24.4,13.3,25/06/2013,13:10:04,988,,0,0,76.15789474
33817,2438794,24.2,SE,1.39,51,0,1012.9,25/06/2013,13:10:00,4,0,142,24.4,24.4,13.3,25/06/2013,13:11:03,986,,0,0,76.15789474
33818,2438797,24.2,NNE,0.56,50,0,1012.9,25/06/2013,13:11:00,4,0,28,24.4,24.4,13.3,25/06/2013,13:12:03,991,,0,0,76.15789474
33819,2438807,24.2,ENE,0.56,51,0,1012.8,25/06/2013,13:12:00,4,0,59,24.4,24.4,13.3,25/06/2013,13:13:02,997,,0,0,76.15037594
33820,2438816,24.3,NNE,0.83,53,0,1012.8,25/06/2013,13:13:00,4,0,33,24.4,24.4,13.9,25/06/2013,13:14:03,991,,0,0,72.86330935
33821,2438825,24.3,SE,0.56,53,0,1012.8,25/06/2013,13:14:00,4,0,138,24.4,24.4,13.9,25/06/2013,13:15:03,997,,0,0,72.86330935
33822,2438833,24.4,ESE,0.83,52,0,1012.8,25/06/2013,13:15:00,4,0,105,24.4,24.4,13.9,25/06/2013,13:16:02,1005,,0,0,72.86330935
33823,2438842,24.6,SE,0.83,52,0,1012.7,25/06/2013,13:16:00,4,0,132,24.4,24.4,13.9,25/06/2013,13:17:03,1013,,0,0,72.85611511
33824,2438853,24.7,NNE,0.83,51,0,1012.8,25/06/2013,13:17:00,4,0,30,24.4,25,13.9,25/06/2013,13:18:03,1007,,0,0,72.86330935
33825,2438861,24.7,NE,0.83,50,0,1012.7,25/06/2013,13:18:00,4,0,56,25,25,13.3,25/06/2013,13:19:03,1004,,0,0,76.14285714
33826,2438872,24.8,NNE,0,50,0,1012.7,25/06/2013,13:19:00,4,0,22,25,25,13.9,25/06/2013,13:20:05,937,,0,0,72.85611511
33827,2438881,24.9,E,3.61,51,0,1012.7,25/06/2013,13:20:00,4,0,82,24.4,25,13.9,25/06/2013,13:21:03,937,,0,0,72.85611511
33828,2438891,25,ESE,0.56,50,0,1012.7,25/06/2013,13:21:00,4,0,105,25,25,13.9,25/06/2013,13:22:04,1056,,0,0,72.85611511
33829,2438895,25.1,E,1.39,50,0,1012.7,25/06/2013,13:23:00,4,0,96,25,25,13.9,25/06/2013,13:23:03,1037,,0,0,72.85611511
33830,2438905,25.2,ESE,0.56,50,0,1012.6,25/06/2013,13:24:00,4,0,103,25,25,13.9,25/06/2013,13:24:04,1037,,0,0,72.84892086
33831,2438912,25.2,SE,0.56,50,0,1012.6,25/06/2013,13:25:00,4,0,139,25,25,13.9,25/06/2013,13:25:03,1037,,0,0,72.84892086
33832,2438923,25.2,SSE,0,48,0,1012.6,25/06/2013,13:26:00,4,0,158,25,25,13.3,25/06/2013,13:26:03,452,,0,0,76.13533835
33833,2438933,25.2,SSE,0,48,0,1012.6,25/06/2013,13:27:00,4,0,151,25,25,13.3,25/06/2013,13:27:03,452,,0,0,76.13533835
33834,2438944,25.2,NNE,0.56,49,0,1012.6,25/06/2013,13:28:00,4,0,27,25,25,13.9,25/06/2013,13:28:03,731,,0,0,72.84892086
33835,2438948,25.2,NE,1.67,51,0,1012.6,25/06/2013,13:29:00,4,0,51,25,25.6,14.4,25/06/2013,13:29:03,893,,0,0,70.31944444
33836,2438964,25.2,NNE,2.78,50,0,1012.6,25/06/2013,13:30:00,4,0,30,25,25,13.9,25/06/2013,13:31:03,793,,0,0,72.84892086
33837,2438974,25.2,ESE,2.22,50,0,1012.5,25/06/2013,13:31:00,4,0,121,25,25,13.9,25/06/2013,13:32:03,807,,0,0,72.84172662
33838,2438982,25.1,NE,0.83,48,0,1012.6,25/06/2013,13:32:00,4,0,43,25,25,13.3,25/06/2013,13:33:03,807,,0,0,76.13533835
33839,2438995,25.1,SE,1.39,48,0,1012.5,25/06/2013,13:33:00,4,0,142,25,25,13.3,25/06/2013,13:34:03,807,,0,0,76.12781955
33840,2439000,25.2,E,0.56,48,0,1012.5,25/06/2013,13:34:00,4,0,92,25,25,13.3,25/06/2013,13:35:05,984,,0,0,76.12781955
33841,2439013,25.1,NE,0.83,47,0,1012.5,25/06/2013,13:36:00,4,0,53,25,25,12.8,25/06/2013,13:36:05,1005,,0,0,79.1015625
33842,2439026,25.1,ENE,0.56,48,0,1012.4,25/06/2013,13:37:00,4,0,61,25,25,13.3,25/06/2013,13:38:03,1027,,0,0,76.12030075
33843,2439034,25.1,NNE,0.83,49,0,1012.4,25/06/2013,13:38:00,4,0,29,25,25,13.3,25/06/2013,13:39:03,951,,0,0,76.12030075
33844,2439041,25.1,ENE,1.67,48,0,1012.4,25/06/2013,13:39:00,4,0,63,25,25,13.3,25/06/2013,13:40:02,830,,0,0,76.12030075
33845,2439052,25.1,ENE,0,49,0,1012.4,25/06/2013,13:40:00,4,0,61,25,25,13.3,25/06/2013,13:41:02,814,,0,0,76.12030075
33846,2439058,25.1,ENE,0,49,0,1012.4,25/06/2013,13:41:00,4,0,65,25,25,13.3,25/06/2013,13:42:03,835,,0,0,76.12030075
33847,2439071,25.2,ESE,0.83,48,0,1012.3,25/06/2013,13:43:00,4,0,121,25,25,13.3,25/06/2013,13:43:06,965,,0,0,76.11278195
33848,2439084,25.2,ESE,0,48,0,1012.3,25/06/2013,13:44:00,4,0,107,25,25,13.3,25/06/2013,13:45:03,1056,,0,0,76.11278195
33849,2439094,25.3,SE,0,48,0,1012.2,25/06/2013,13:45:00,4,0,145,25.6,25,13.3,25/06/2013,13:46:03,1044,,0,0,76.10526316
33850,2439104,25.4,NNE,2.78,47,0,1012.2,25/06/2013,13:46:00,4,0,19,25.6,25,13.3,25/06/2013,13:47:03,1034,,0,0,76.10526316
33851,2439112,25.5,NE,1.39,49,0,1012.2,25/06/2013,13:47:00,4,0,46,25.6,25.6,13.9,25/06/2013,13:48:03,1009,,0,0,72.82014388
33852,2439114,25.6,NE,0.83,47,0,1012.2,25/06/2013,13:48:00,4,0,54,25.6,25.6,13.3,25/06/2013,13:49:03,1018,,0,0,76.10526316
33853,2439129,25.6,ENE,0.56,48,0,1012.1,25/06/2013,13:49:00,4,0,62,25.6,25.6,13.9,25/06/2013,13:50:03,997,,0,0,72.81294964
33854,2439136,25.7,NNE,0.56,48,0,1012.1,25/06/2013,13:50:00,4,0,24,25.6,25.6,13.9,25/06/2013,13:51:03,1011,,0,0,72.81294964
33855,2439147,25.7,NE,0.83,48,0,1012.1,25/06/2013,13:51:00,4,0,39,25.6,25.6,13.9,25/06/2013,13:52:03,1009,,0,0,72.81294964
33856,2439156,25.8,NE,0,48,0,1012,25/06/2013,13:52:00,4,0,46,25.6,25.6,13.9,25/06/2013,13:53:03,1009,,0,0,72.8057554
33857,2439162,25.8,ESE,0.56,47,0,1012,25/06/2013,13:53:00,4,0,112,26.1,25.6,13.9,25/06/2013,13:54:03,962,,0,0,72.8057554
33858,2439171,25.9,ENE,1.67,46,0,1012,25/06/2013,13:54:00,4,0,58,26.1,25.6,13.3,25/06/2013,13:55:03,933,,0,0,76.09022556
33859,2439180,25.9,NE,1.39,46,0,1011.9,25/06/2013,13:55:00,4,0,56,26.1,25.6,13.3,25/06/2013,13:56:03,993,,0,0,76.08270677
33860,2439190,26,N,1.67,45,0,1011.9,25/06/2013,13:56:00,4,0,5,26.1,25.6,13.3,25/06/2013,13:57:03,1011,,0,0,76.08270677
33861,2439197,26.1,ESE,1.67,45,0,1011.9,25/06/2013,13:57:00,4,0,118,26.1,25.6,13.3,25/06/2013,13:58:05,991,,0,0,76.08270677
33862,2439203,26.1,SE,0,45,0,1011.9,25/06/2013,13:58:00,4,0,125,26.1,26.1,13.3,25/06/2013,13:59:03,991,,0,0,76.08270677
33863,2439211,26.2,NNE,0.56,45,0,1011.9,25/06/2013,13:59:00,4,0,13,26.1,26.1,13.3,25/06/2013,14:00:04,991,,0,0,76.08270677
33864,2439219,26.2,NE,0.56,44,0,1011.8,25/06/2013,14:00:00,4,0,44,26.1,26.1,12.8,25/06/2013,14:01:03,789,,0,0,79.046875
33865,2439227,26.3,SSE,0.83,43,0,1011.9,25/06/2013,14:01:00,4,0,148,26.1,26.1,12.8,25/06/2013,14:02:03,789,,0,0,79.0546875
33866,2439236,26.3,SE,0.56,43,0,1011.9,25/06/2013,14:02:00,4,0,132,26.1,26.1,12.8,25/06/2013,14:03:06,1016,,0,0,79.0546875
33867,2439242,26.3,S,0.83,45,0,1011.8,25/06/2013,14:03:00,4,0,175,26.1,26.1,13.3,25/06/2013,14:04:03,1027,,0,0,76.07518797
33868,2439253,26.4,NE,0.56,44,0,1011.9,25/06/2013,14:04:00,4,0,55,26.7,26.1,13.3,25/06/2013,14:05:03,1032,,0,0,76.08270677
33869,2439261,26.4,ENE,0.83,46,0,1011.7,25/06/2013,14:05:00,4,0,78,26.7,26.1,13.9,25/06/2013,14:06:05,1032,,0,0,72.78417266
33870,2439269,26.5,ESE,2.22,43,0,1011.7,25/06/2013,14:06:00,4,0,105,26.7,26.1,12.8,25/06/2013,14:07:03,1032,,0,0,79.0390625
33871,2439279,26.6,E,3.61,43,0,1011.7,25/06/2013,14:07:00,4,0,101,26.1,26.1,12.8,25/06/2013,14:08:03,942,,0,0,79.0390625
33872,2439289,26.6,SE,2.22,43,0,1011.7,25/06/2013,14:08:00,4,0,144,26.7,26.1,12.8,25/06/2013,14:09:03,956,,0,0,79.0390625
33873,2439294,26.5,ESE,3.06,43,0,1011.8,25/06/2013,14:09:00,4,0,118,26.1,26.1,12.8,25/06/2013,14:10:03,998,,0,0,79.046875
33874,2439302,26.5,SE,0.56,42,0,1011.8,25/06/2013,14:10:00,4,0,126,26.7,26.1,12.8,25/06/2013,14:11:02,1018,,0,0,79.046875
33875,2439313,26.5,SE,2.22,44,0,1011.8,25/06/2013,14:11:00,4,0,146,26.7,26.1,13.3,25/06/2013,14:12:03,969,,0,0,76.07518797
33876,2439319,26.4,SSE,1.67,44,0,1011.7,25/06/2013,14:12:00,4,0,155,26.7,26.1,13.3,25/06/2013,14:13:02,940,,0,0,76.06766917
33877,2439329,26.4,SE,0.56,44,0,1011.7,25/06/2013,14:13:00,4,0,137,26.7,26.1,13.3,25/06/2013,14:14:04,979,,0,0,76.06766917
33878,2439337,26.4,S,0.83,44,0,1011.7,25/06/2013,14:14:00,4,0,184,26.7,26.1,13.3,25/06/2013,14:15:02,1062,,0,0,76.06766917
33879,2439345,26.5,SE,0,44,0,1011.6,25/06/2013,14:15:00,4,0,130,26.7,26.1,13.3,25/06/2013,14:16:02,969,,0,0,76.06015038
33880,2439353,26.5,SE,0.83,44,0,1011.6,25/06/2013,14:16:00,4,0,146,26.7,26.1,13.3,25/06/2013,14:17:02,969,,0,0,76.06015038
33881,2439367,26.5,ESE,1.67,44,0,1011.7,25/06/2013,14:17:00,4,0,121,26.7,26.1,13.3,25/06/2013,14:18:03,566,,0,0,76.06766917
33882,2439371,26.5,SE,2.22,44,0,1011.6,25/06/2013,14:18:00,4,0,138,26.7,26.1,13.3,25/06/2013,14:19:02,619,,0,0,76.06015038
33883,2439383,26.5,ESE,1.39,44,0,1011.6,25/06/2013,14:19:00,4,0,106,26.7,26.1,13.3,25/06/2013,14:20:03,763,,0,0,76.06015038
33884,2439393,26.5,SE,1.39,44,0,1011.6,25/06/2013,14:20:00,4,0,130,26.7,26.1,13.3,25/06/2013,14:21:03,763,,0,0,76.06015038
33885,2439417,26.5,SSE,1.67,43,0,1011.5,25/06/2013,14:23:00,4,0,163,26.7,26.1,12.8,25/06/2013,14:24:04,993,,0,0,79.0234375
33886,2439424,26.4,SE,0.83,43,0,1011.5,25/06/2013,14:24:00,4,0,136,26.7,26.1,12.8,25/06/2013,14:25:03,993,,0,0,79.0234375
33887,2439434,26.4,SE,1.67,43,0,1011.4,25/06/2013,14:25:00,4,0,144,26.7,26.1,12.8,25/06/2013,14:26:03,858,,0,0,79.015625
33888,2439444,26.4,E,0,42,0,1011.4,25/06/2013,14:26:00,4,0,98,26.7,26.1,12.2,25/06/2013,14:27:03,856,,0,0,82.90163934
33889,2439449,26.5,SSE,2.78,43,0,1011.4,25/06/2013,14:27:00,4,0,151,26.7,26.1,12.8,25/06/2013,14:28:03,856,,0,0,79.015625
33890,2439460,26.6,SSE,0.56,44,0,1011.4,25/06/2013,14:28:00,4,0,152,26.7,26.1,13.3,25/06/2013,14:29:02,1044,,0,0,76.04511278
33891,2439468,26.6,SE,2.22,44,0,1011.4,25/06/2013,14:29:00,4,0,134,26.7,26.1,13.3,25/06/2013,14:30:02,1042,,0,0,76.04511278
33892,2439475,26.6,ESE,1.39,44,0,1011.4,25/06/2013,14:30:00,4,0,121,26.7,26.1,13.3,25/06/2013,14:31:03,1055,,0,0,76.04511278
33893,2439489,26.6,SSE,0.56,44,0,1011.3,25/06/2013,14:31:00,4,0,161,26.7,26.1,13.3,25/06/2013,14:32:03,1062,,0,0,76.03759398
33894,2439494,26.6,ESE,2.22,44,0,1011.3,25/06/2013,14:32:00,4,0,119,26.7,26.1,13.3,25/06/2013,14:33:02,1062,,0,0,76.03759398
33895,2439504,26.6,NE,0.83,42,0,1011.2,25/06/2013,14:33:00,4,0,53,26.7,26.1,12.8,25/06/2013,14:34:03,930,,0,0,79
33896,2439512,26.7,ESE,0.56,43,0,1011.2,25/06/2013,14:34:00,4,0,123,26.7,26.1,12.8,25/06/2013,14:35:03,893,,0,0,79
33897,2439523,26.7,NE,0.56,43,0,1011.2,25/06/2013,14:35:00,4,0,37,26.7,26.1,12.8,25/06/2013,14:36:03,919,,0,0,79
33898,2439529,26.7,SE,1.39,43,0,1011.2,25/06/2013,14:36:00,4,0,128,26.7,26.1,13.3,25/06/2013,14:37:03,984,,0,0,76.03007519
33899,2439538,26.8,ESE,1.67,44,0,1011.2,25/06/2013,14:37:00,4,0,115,26.7,26.7,13.3,25/06/2013,14:38:03,1021,,0,0,76.03007519
33900,2439547,26.8,SE,2.22,44,0,1011.1,25/06/2013,14:38:00,4,0,146,26.7,26.7,13.3,25/06/2013,14:39:03,800,,0,0,76.02255639
33901,2439553,26.8,SE,1.39,43,0,1011.1,25/06/2013,14:39:00,4,0,130,26.7,26.7,13.3,25/06/2013,14:40:04,837,,0,0,76.02255639
33902,2439566,26.8,SSE,1.67,43,0,1011.1,25/06/2013,14:40:00,4,0,159,26.7,26.7,13.3,25/06/2013,14:41:03,888,,0,0,76.02255639
33903,2439577,26.8,SSE,0,42,0,1011,25/06/2013,14:41:00,4,0,150,26.7,26.7,12.8,25/06/2013,14:42:03,888,,0,0,78.984375
33904,2439582,26.8,S,0.83,44,0,1011,25/06/2013,14:42:00,4,0,171,26.7,26.7,13.3,25/06/2013,14:43:03,1076,,0,0,76.01503759
33905,2439592,26.9,ESE,0.56,45,0,1011,25/06/2013,14:43:00,4,0,117,26.7,26.7,13.9,25/06/2013,14:44:03,1025,,0,0,72.73381295
33906,2439603,26.9,ENE,3.06,44,0,1011,25/06/2013,14:44:00,4,0,67,27.2,26.7,13.9,25/06/2013,14:45:03,1055,,0,0,72.73381295
33907,2439612,27,SE,1.39,44,0,1011,25/06/2013,14:45:00,4,0,132,27.2,26.7,13.9,25/06/2013,14:46:03,1037,,0,0,72.73381295
33908,2439620,27.1,SE,2.78,42,0,1011.1,25/06/2013,14:46:00,4,0,128,27.2,26.7,12.8,25/06/2013,14:47:03,1106,,0,0,78.9921875
33909,2439626,27.1,E,0.56,42,0,1011,25/06/2013,14:47:00,4,0,79,27.2,26.7,12.8,25/06/2013,14:48:03,1046,,0,0,78.984375
33910,2439640,27,ESE,0.83,43,0,1011,25/06/2013,14:48:00,4,0,102,27.2,26.7,13.3,25/06/2013,14:49:03,1018,,0,0,76.01503759
33911,2439644,27.1,ESE,0,43,0,1010.9,25/06/2013,14:49:00,4,0,105,27.2,26.7,13.3,25/06/2013,14:50:03,1005,,0,0,76.0075188
33912,2439655,27.1,ENE,0.56,43,0,1010.9,25/06/2013,14:50:00,4,0,59,27.2,26.7,13.3,25/06/2013,14:51:03,944,,0,0,76.0075188
33913,2439664,27.1,NNE,0,44,0,1010.9,25/06/2013,14:51:00,4,0,13,27.2,26.7,13.9,25/06/2013,14:52:03,998,,0,0,72.72661871
33914,2439675,27.2,NNE,0.56,43,0,1010.8,25/06/2013,14:52:00,4,0,26,27.2,26.7,13.3,25/06/2013,14:53:07,1013,,0,0,76
33915,2439684,27.3,ESE,0.56,43,0,1010.8,25/06/2013,14:53:00,4,0,113,27.2,27.2,13.3,25/06/2013,14:54:03,960,,0,0,76
33916,2439692,27.3,SSE,0.56,42,0,1010.7,25/06/2013,14:54:00,4,0,153,27.2,26.7,13.3,25/06/2013,14:55:03,960,,0,0,75.9924812
33917,2439700,27.4,SE,2.22,42,0,1010.7,25/06/2013,14:55:00,4,0,142,27.2,27.2,13.3,25/06/2013,14:56:03,568,,0,0,75.9924812
33918,2439709,27.3,SSE,1.67,42,0,1010.7,25/06/2013,14:56:00,4,0,148,27.2,26.7,13.3,25/06/2013,14:57:03,568,,0,0,75.9924812
33919,2439713,27.3,ESE,1.39,41,0,1010.7,25/06/2013,14:57:00,4,0,115,27.2,26.7,12.8,25/06/2013,14:58:02,682,,0,0,78.9609375
33920,2439727,27.3,SE,0,41,0,1010.6,25/06/2013,14:58:00,4,0,132,27.2,26.7,12.8,25/06/2013,14:59:03,686,,0,0,78.953125
33921,2439736,27.2,ENE,0,43,0,1010.6,25/06/2013,14:59:00,4,0,70,27.2,26.7,13.3,25/06/2013,15:00:03,686,,0,0,75.98496241
33922,2439745,27.2,ENE,0.83,42,0,1010.6,25/06/2013,15:00:00,4,0,62,27.2,26.7,13.3,25/06/2013,15:01:03,686,,0,0,75.98496241
33923,2439752,27.2,ESE,0.56,43,0,1010.6,25/06/2013,15:01:00,4,0,107,27.2,26.7,13.3,25/06/2013,15:02:06,1002,,0,0,75.98496241
33924,2439761,27.3,ESE,1.67,43,0,1010.6,25/06/2013,15:02:00,4,0,117,27.2,27.2,13.3,25/06/2013,15:03:03,984,,0,0,75.98496241
33925,2439769,27.3,SSE,1.39,40,0,1010.6,25/06/2013,15:03:00,4,0,166,27.2,26.7,12.8,25/06/2013,15:04:03,974,,0,0,78.953125
33926,2439776,27.2,SSE,0.83,40,0,1010.7,25/06/2013,15:04:00,4,0,161,27.2,26.7,12.2,25/06/2013,15:05:03,974,,0,0,82.8442623
33927,2439788,27.2,SSE,1.39,41,0,1010.6,25/06/2013,15:05:00,4,0,159,27.2,26.7,12.8,25/06/2013,15:06:03,399,,0,0,78.953125
33928,2439797,27.1,S,1.39,40,0,1010.6,25/06/2013,15:06:00,4,0,186,27.2,26.7,12.2,25/06/2013,15:07:02,399,,0,0,82.83606557
33929,2439803,26.9,SSE,0.56,39,0,1010.6,25/06/2013,15:07:00,4,0,164,27.2,26.1,11.7,25/06/2013,15:08:03,796,,0,0,86.37606838
33930,2439816,26.8,SSE,0.56,41,0,1010.5,25/06/2013,15:08:00,4,0,159,26.7,26.1,12.2,25/06/2013,15:09:02,765,,0,0,82.82786885
33931,2439825,26.8,SSE,0.83,40,0,1010.6,25/06/2013,15:09:00,4,0,159,26.7,26.1,12.2,25/06/2013,15:10:04,844,,0,0,82.83606557
33932,2439832,26.8,NNE,1.67,42,0,1010.5,25/06/2013,15:10:00,4,0,19,26.7,26.1,12.8,25/06/2013,15:11:03,828,,0,0,78.9453125
33933,2439842,26.8,ENE,0.56,41,0,1010.5,25/06/2013,15:11:00,4,0,67,26.7,26.1,12.2,25/06/2013,15:12:03,824,,0,0,82.82786885
33934,2439853,26.8,ENE,0,41,0,1010.4,25/06/2013,15:12:00,4,0,67,26.7,26.1,12.2,25/06/2013,15:13:03,835,,0,0,82.81967213
33935,2439860,26.9,SSE,1.67,41,0,1010.4,25/06/2013,15:13:00,4,0,148,27.2,26.7,12.8,25/06/2013,15:14:03,789,,0,0,78.9375
33936,2439867,26.9,SSE,1.39,41,0,1010.4,25/06/2013,15:14:00,4,0,155,27.2,26.7,12.8,25/06/2013,15:15:03,830,,0,0,78.9375
33937,2439876,27,S,0.83,42,0,1010.4,25/06/2013,15:15:00,4,0,182,27.2,26.7,12.8,25/06/2013,15:16:03,838,,0,0,78.9375
33938,2439884,27,E,0.56,41,0,1010.3,25/06/2013,15:16:00,4,0,91,27.2,26.7,12.8,25/06/2013,15:17:03,745,,0,0,78.9296875
33939,2439897,27.1,SE,0.83,42,0,1010.2,25/06/2013,15:17:00,4,0,131,27.2,26.7,12.8,25/06/2013,15:18:03,668,,0,0,78.921875
33940,2439905,27.1,SSE,0.56,41,0,1010.3,25/06/2013,15:18:00,4,0,158,27.2,26.7,12.8,25/06/2013,15:19:03,608,,0,0,78.9296875
33941,2439916,27.1,SE,1.39,41,0,1010.3,25/06/2013,15:19:00,4,0,141,27.2,26.7,12.8,25/06/2013,15:20:03,629,,0,0,78.9296875
33942,2439922,27.1,ESE,0.56,42,0,1010.2,25/06/2013,15:20:00,4,0,113,27.2,26.7,13.3,25/06/2013,15:21:03,700,,0,0,75.95488722
33943,2439934,27.2,S,0.83,41,0,1010.2,25/06/2013,15:21:00,4,0,175,27.2,26.7,12.8,25/06/2013,15:22:03,693,,0,0,78.921875
33944,2439942,27.2,SE,0.56,42,0,1010.2,25/06/2013,15:22:00,4,0,124,27.2,26.7,13.3,25/06/2013,15:23:03,582,,0,0,75.95488722
33945,2439950,27.2,ESE,0.83,42,0,1010.2,25/06/2013,15:23:00,4,0,113,27.2,26.7,13.3,25/06/2013,15:24:03,626,,0,0,75.95488722
33946,2439958,27.3,ESE,2.22,42,0,1010.2,25/06/2013,15:24:00,4,0,105,27.2,26.7,13.3,25/06/2013,15:25:04,626,,0,0,75.95488722
33947,2439967,27.3,SSE,1.39,41,0,1010.3,25/06/2013,15:25:00,4,0,168,27.2,26.7,12.8,25/06/2013,15:26:03,534,,0,0,78.9296875
33948,2439977,27.2,SSE,0.56,40,0,1010.3,25/06/2013,15:26:00,4,0,163,27.2,26.7,12.2,25/06/2013,15:27:03,489,,0,0,82.81147541
33949,2439984,27.2,ESE,3.06,41,0,1010.3,25/06/2013,15:27:00,4,0,121,27.2,26.7,12.8,25/06/2013,15:28:03,438,,0,0,78.9296875
33950,2439996,27.2,SSE,0.83,40,0,1010.3,25/06/2013,15:28:00,4,0,155,27.2,26.7,12.2,25/06/2013,15:29:02,348,,0,0,82.81147541
33951,2440001,27.1,NNE,0.56,40,0,1010.2,25/06/2013,15:29:00,4,0,28,27.2,26.7,12.2,25/06/2013,15:30:04,341,,0,0,82.80327869
33952,2440013,27.1,E,0.56,41,0,1010.2,25/06/2013,15:30:00,4,0,98,27.2,26.7,12.8,25/06/2013,15:31:03,346,,0,0,78.921875
33953,2440022,27.1,ESE,0.83,40,0,1010.3,25/06/2013,15:31:00,4,0,105,27.2,26.7,12.2,25/06/2013,15:32:03,359,,0,0,82.81147541
33954,2440028,27.1,ENE,0.56,41,0,1010.2,25/06/2013,15:32:00,4,0,73,27.2,26.7,12.8,25/06/2013,15:33:03,366,,0,0,78.921875
33955,2440036,27.1,NE,0.56,41,0,1010.2,25/06/2013,15:33:00,4,0,34,27.2,26.7,12.8,25/06/2013,15:34:03,378,,0,0,78.921875
33956,2440046,27.1,NE,0.83,41,0,1010.2,25/06/2013,15:34:00,4,0,34,27.2,26.7,12.8,25/06/2013,15:35:02,376,,0,0,78.921875
33957,2440054,27.1,ENE,0,42,0,1010.2,25/06/2013,15:35:00,4,0,64,27.2,26.7,12.8,25/06/2013,15:36:04,362,,0,0,78.921875
33958,2440065,27.1,SE,0,41,0,1010.1,25/06/2013,15:36:00,4,0,124,27.2,26.7,12.8,25/06/2013,15:37:03,355,,0,0,78.9140625
33959,2440073,27.1,SSE,0,40,0,1010.2,25/06/2013,15:37:00,4,0,151,27.2,26.7,12.2,25/06/2013,15:38:03,364,,0,0,82.80327869
33960,2440083,27,SSE,0,40,0,1010.1,25/06/2013,15:38:00,4,0,151,27.2,26.7,12.2,25/06/2013,15:39:06,371,,0,0,82.79508197
33961,2440087,27,SSE,0.56,41,0,1010.1,25/06/2013,15:39:00,4,0,150,27.2,26.7,12.8,25/06/2013,15:40:03,408,,0,0,78.9140625
33962,2440098,27.1,ENE,0,42,0,1010.2,25/06/2013,15:40:00,4,0,59,27.2,26.7,12.8,25/06/2013,15:41:06,448,,0,0,78.921875
33963,2440107,27.1,ENE,0.56,42,0,1010.1,25/06/2013,15:41:00,4,0,61,27.2,26.7,13.3,25/06/2013,15:42:03,504,,0,0,75.94736842
33964,2440116,27.2,ENE,1.39,42,0,1010,25/06/2013,15:42:00,4,0,61,27.2,26.7,13.3,25/06/2013,15:43:03,540,,0,0,75.93984962
33965,2440122,27.2,NE,1.39,42,0,1010,25/06/2013,15:43:00,4,0,46,27.2,26.7,13.3,25/06/2013,15:44:03,543,,0,0,75.93984962
33966,2440133,27.2,ENE,0.56,43,0,1010,25/06/2013,15:44:00,4,0,57,27.2,26.7,13.3,25/06/2013,15:45:03,536,,0,0,75.93984962
33967,2440143,27.2,NNE,1.67,43,0,1010,25/06/2013,15:45:00,4,0,14,27.2,26.7,13.3,25/06/2013,15:46:03,568,,0,0,75.93984962
33968,2440152,27.2,NE,0.83,42,0,1009.9,25/06/2013,15:46:00,4,0,36,27.2,26.7,13.3,25/06/2013,15:47:02,622,,0,0,75.93233083
33969,2440159,27.2,SE,0.83,42,0,1009.9,25/06/2013,15:47:00,4,0,137,27.2,26.7,13.3,25/06/2013,15:48:04,675,,0,0,75.93233083
33970,2440171,27.2,E,0.56,42,0,1009.9,25/06/2013,15:48:00,4,0,96,27.2,26.7,13.3,25/06/2013,15:49:03,640,,0,0,75.93233083
33971,2440180,27.3,E,0,42,0,1009.9,25/06/2013,15:49:00,4,0,98,27.2,26.7,13.3,25/06/2013,15:50:03,580,,0,0,75.93233083
33972,2440187,27.3,ENE,1.39,43,0,1009.8,25/06/2013,15:50:00,4,0,78,27.2,27.2,13.3,25/06/2013,15:51:04,545,,0,0,75.92481203
33973,2440199,27.3,E,1.39,43,0,1009.8,25/06/2013,15:51:00,4,0,88,27.2,27.2,13.9,25/06/2013,15:52:04,475,,0,0,72.64748201
33974,2440206,27.3,ESE,0.83,42,0,1009.8,25/06/2013,15:52:00,4,0,113,27.2,26.7,13.3,25/06/2013,15:53:03,457,,0,0,75.92481203
